연번,요일구분,호선,역번호,출발역,상하구분,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-00시,00시-01시
959,토요일,6,2622,망원,하선,21.7,15.85,31.95,47.35,50.9,55.3,57.85,57.95,56.65,53.7,58.45,62.35,50.4,40.45,33.4,26.1,24,18.6,3.95,
960,토요일,6,2623,합정,하선,14.15,9.8,18.15,28.85,31.8,33.2,37.4,39.6,38.5,37.1,38.85,43.7,37,31.35,25.25,22.45,21.75,19.05,5.65,
961,토요일,6,2624,상수,하선,18.85,10.85,18.9,28.6,30.55,31.45,35.75,37.6,36.3,36.65,39.05,44,36.4,30.6,26.6,26.1,27.35,26.25,7.85,
962,토요일,6,2625,광흥창,하선,18.95,10.9,19.05,28.85,29.9,33.3,37.45,39.5,37.3,37.1,38.95,45.25,36.55,29.55,26.75,26.05,27,25.7,7.65,
963,토요일,6,2626,대흥,하선,19.15,11.15,18.6,28.55,30.2,34.5,38.85,41.2,39.85,38.95,40.4,47.7,39.6,30.35,27.55,26.95,28.5,26.65,11,
964,토요일,6,2627,공덕,하선,15.5,11.4,20.15,30.1,34.8,40.95,46.85,51.5,49.1,47.7,50.05,57.25,50.25,37.8,34.5,34.8,34.9,33.85,12,
965,토요일,6,2628,효창공원앞,하선,16.2,11.55,21,30.4,35.9,42.45,49.4,53.3,50.65,48.6,51.45,57.15,51.8,38.05,33.9,33.8,32.65,34,13.9,
966,토요일,6,2629,삼각지,하선,13.25,9.45,17.45,23.65,28.55,36.15,41.85,50.1,49.4,45.5,48.7,51.25,51.5,37.85,33.3,34.5,34.4,35.75,13.85,
967,토요일,6,2630,녹사평,하선,13.05,9.15,17.05,23.3,27.6,33.95,38.85,46.2,44.95,41.15,45.25,49.45,48.95,37.05,33.9,35.95,36.6,37.4,13.65,
968,토요일,6,2631,이태원,하선,18.4,9.2,16.2,23.9,25.05,32.4,35.05,42,41.95,38.95,42.85,47.15,45.1,35.1,31.85,33.2,34.7,34.95,8.6,
969,토요일,6,2632,한강진,하선,14.45,8.95,14.85,21.65,20.8,24.75,27.1,30.1,33.05,32.9,39.95,50.95,45,39.1,38.3,38.3,45.55,36.65,11.35,
970,토요일,6,2633,버티고개,하선,14.7,9.05,14.4,22.05,20.65,24.7,27.55,30.2,31.7,34.5,39.25,52.75,44.5,39.05,38.3,38.1,46.7,36.75,13.1,
971,토요일,6,2634,약수,하선,12.8,9.3,14.95,22.2,21,26.05,30.6,33.55,34.95,37.3,40.7,53.4,46.25,39.8,42,40.85,47.55,37.95,13.75,
972,토요일,6,2635,청구,하선,10.8,8.65,14.85,21.8,20.95,26.95,31.2,32.7,34.3,36.95,39.55,49.05,43.45,38.6,38.1,38.4,41.2,33.35,12.5,
973,토요일,6,2636,신당,하선,10.85,9.5,14.75,21.6,22.55,27.75,31.75,37.1,38.3,40.05,44.3,50.95,48.05,46.9,45.35,46.95,49.35,43.15,16.8,
974,토요일,6,2637,동묘앞,하선,9.4,8.65,13.75,19.85,18.45,21.55,24.2,31,32.55,38.35,46.25,54.85,54.6,54.1,49.15,51.45,51.1,44.5,16.3,
975,토요일,6,2638,창신,하선,9.45,8.55,12.5,19.95,18.55,20.5,24.3,29.8,32.1,36.15,44.55,52.75,53.7,53.65,46.75,51,49.35,43.5,23.75,
976,토요일,6,2639,보문,하선,9.05,7.2,11.9,17.9,17.6,18.95,23.3,27.95,30.15,33.35,40.65,48.45,49.2,48.3,41.6,45.3,43.15,41.2,19.45,
977,토요일,6,2640,안암,하선,7.25,6.6,10.45,14.55,15.4,16.2,19.85,24.2,27.6,29.8,36.95,43.35,44.85,43.4,37.45,40.1,38.55,36.75,14.8,
978,토요일,6,2641,고려대,하선,6.75,5.95,9.25,12.5,13.65,14.9,17.5,21.65,23.75,27,33.7,39.2,42.35,38.65,34.2,36,35.3,32.95,12.8,
979,토요일,6,2642,월곡,하선,6.5,5.75,9.4,12.55,13.7,14.85,16.95,20.2,22.6,24.55,30.2,35,37.15,33.55,29.85,31.5,30.6,28.35,11,
980,토요일,6,2643,상월곡,하선,7.05,5.85,9.85,12.85,14.8,14.55,16.75,20,21,23.95,27.7,33.4,34.2,31.15,28,27.95,27.9,25.85,9.65,
981,토요일,6,2644,돌곶이,하선,7.65,5.7,10.05,13.5,15.55,15.05,16.85,19.75,20.8,22.45,25.85,30.15,30.6,27.7,24.8,24.55,24.35,22.4,8.3,
982,토요일,6,2645,석계,하선,8.45,6.55,10.8,15,17.55,16.6,18.2,21.75,21.8,23.85,26,31.75,30.8,27.5,25.35,25.15,24.15,21.6,12.1,
983,토요일,6,2646,태릉입구,하선,4.45,3.55,5.4,7.6,8.4,7.75,8.05,10.95,12.05,12.9,14.85,15.9,16.05,15.2,13.45,14.25,13.9,11.75,6,
984,토요일,6,2647,화랑대,하선,2.7,2.35,3.7,4.45,4.85,5.05,5.3,7.05,8.25,8.25,9.45,10.4,9.8,9.1,7.8,8.25,7.85,6.1,3.1,
985,토요일,6,2648,봉화산,하선,1.75,1.4,1.6,2.1,3.3,2.7,2.15,2.3,5.15,4.4,3.5,3.75,2.85,4.4,2.7,1.95,2.95,1.9,0.5,
986,토요일,6,2649,신내,하선,0,0.9,2.4,3.85,4.35,4.85,4.95,4.85,8.45,6.5,6.1,6.35,6.05,5.9,5.05,3.65,3.75,2.35,0.9,
987,토요일,7,2711,장암,상선,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
988,토요일,7,2712,도봉산,상선,0.3,0.4,0.75,1.15,2.05,2.05,1.5,1.7,0.85,0.7,0.8,1,0.95,0.65,0.5,0.35,0.45,0.25,0.1,
989,토요일,7,2713,수락산,상선,6.45,6.1,6.65,10.5,13.8,14.45,12.05,11.85,12.55,11.55,13.65,15.35,14,12.35,10.4,12,11.25,10,6.95,
990,토요일,7,2714,마들,상선,7.8,7.7,8.65,14.5,18.8,18.45,16.65,15.1,15.5,14.55,17.55,19.6,20.85,18.35,14.6,16.85,15.9,14.05,10.65,
991,토요일,7,2715,노원,상선,8.3,8.8,10.1,16.8,20.45,20.4,18.9,18.6,19.2,19.55,22.25,24.7,26.65,23.7,19.8,23.25,20.45,18.05,15.2,
992,토요일,7,2716,중계,상선,10.5,11.6,14.8,24.6,28.55,27.7,26.45,26.95,27.3,27.55,31,34.1,36.9,32,25.8,28.55,26.05,22,17.65,
993,토요일,7,2717,하계,상선,11.1,11.9,15.75,25,28.7,27.6,26.95,28.25,29.55,30.35,34.55,37.6,39.45,38.95,30,33.6,30.45,26.1,21.5,
994,토요일,7,2718,공릉,상선,11.4,12.7,16.5,26.6,28.95,29.25,28.75,30.1,31.8,33.35,39.1,44.95,42.65,44.15,34.6,38.5,35.5,30.45,14.65,
995,토요일,7,2719,태릉입구,상선,11.25,13.2,17.25,27.05,29.3,29.7,29.7,32,32.9,34.85,41.85,47.95,45.75,48.8,38.35,41.45,39.4,33.5,17,
996,토요일,7,2720,먹골,상선,17.8,13.55,17.15,26.7,27.15,28.05,28.9,30.95,33,34.7,40.65,46.6,46.55,46.65,39,41.65,39.65,34.7,22.25,
997,토요일,7,2721,중화,상선,15.15,13.65,17.3,26.7,26.4,27.2,29.45,29.8,35.4,36.2,42.7,49.15,51.85,46.6,41.45,44.15,42.35,37.4,24.85,
998,토요일,7,2722,상봉,상선,15.15,14.2,17.25,27.15,26.8,27.45,29.55,30.2,35.55,38,45.6,51.7,54.3,49.55,44.1,47.4,45.4,39.75,27.75,
999,토요일,7,2723,면목,상선,16.5,16.55,19.8,30.4,30.2,31.85,34.05,37.3,44.55,43.45,52.9,59.65,61.6,56.4,49.75,53.45,50.95,46.1,33,
1000,토요일,7,2724,사가정,상선,16.05,16,20.8,29.5,29.65,31.5,34.75,39.95,45.6,45,56.4,64.05,67.25,59.55,53.25,58.05,55.85,51.85,19.4,
1001,토요일,7,2725,용마산,상선,15.2,15.8,20.35,29.4,29.85,31.7,34.7,41.45,46.75,47,60.2,68.65,74.4,63.75,56.55,62.75,60.05,55.8,21.4,
1002,토요일,7,2726,중곡,상선,14.6,15.65,20.4,30.35,31.1,32.8,35.3,41.55,47.3,50.85,60.3,71.25,75.45,65.55,58.1,64.1,62.2,57.55,22.25,
1003,토요일,7,2727,군자,상선,14.4,16.15,21.3,30.85,31.8,33.05,36.45,42.85,48.4,53.8,63,73.6,78.6,64.85,66,66.45,67.2,57.35,23.6,
1004,토요일,7,2728,어린이대공원,상선,14.95,16.35,18.65,27.4,28.85,32.85,37.3,45.3,49.25,53.9,66.5,76.15,77,67.1,66.55,66.35,69.7,60.1,25,
1005,토요일,7,2729,건대입구,상선,14.3,16.8,19.25,28.4,30.75,34.05,40.65,48.65,51.45,56,63.6,79.15,76,66.4,66.55,67.25,70.15,62.15,26.05,
1006,토요일,7,2730,자양(뚝섬한강공원),상선,12.8,15.15,18.3,28.65,29.95,36.4,43.25,51.55,54.45,54.15,62.35,73.1,65.3,61.6,54.4,50,47.55,42.4,12.8,
1007,토요일,7,2731,청담,상선,12,14.8,17.95,27.95,29.7,36.5,44.8,54.15,56.45,56.5,62.95,69,62.1,55.2,43.95,46,41.3,39.45,12.1,
1008,토요일,7,2732,강남구청,상선,16.65,15.5,19.2,31.85,33,40.1,46.35,53.65,55.75,55.1,63.85,61.55,59.4,51.9,41.25,43.5,39.2,38.4,14.1,
1009,토요일,7,2733,학동,상선,22.9,17.2,22.25,37.4,41.7,44.25,51.25,56.9,56,55.55,63.4,59.45,55.15,47.35,37.7,36.5,35.7,34.5,14.9,
1010,토요일,7,2734,논현,상선,24.55,19,24.75,40.5,46.35,47.15,53,58.8,55.85,54.55,62.85,58.85,53.3,45.45,35.6,34.65,34.35,32.3,13,
1011,토요일,7,2735,반포,상선,26.15,17.8,26.15,43.4,48.55,47.35,51.5,54.8,52.2,49.75,54.65,51.55,47.45,41.25,31.65,29.8,28.15,25.2,7.05,
1012,토요일,7,2736,고속터미널,상선,30.25,18.45,26.3,45.55,49.6,48.05,51.2,54.55,51.45,48.45,51.95,51.1,45.45,39.6,30.65,28.95,27.2,24.95,6.95,
1013,토요일,7,2737,내방,상선,41.2,27.6,39.65,64.1,62.25,62.55,62.6,62.9,60.6,54.15,54.35,50.5,44.95,33.8,24.05,22.8,19.45,22.75,6.5,
1014,토요일,7,2738,총신대입구,상선,51.8,28.65,39.6,66.2,62.1,61.5,63.15,60.65,58.8,51.65,52.3,49.4,41.9,32.8,23.2,22.3,18.65,22.35,7.8,
1015,토요일,7,2739,남성,상선,54.35,27.1,39.35,62.85,60.85,54.9,57.4,54.9,51.75,45.1,44,42.25,34.35,25.6,18.25,16,13.65,15.25,5.4,
1016,토요일,7,2740,숭실대입구,상선,50.95,25.3,37.65,57.8,56.65,51.3,53.05,52.3,47.4,42,41.65,39.65,34.15,23.9,18.8,15.35,13.95,15.65,3.45,
1017,토요일,7,2741,상도,상선,48.15,23.15,36.45,56.8,52.7,48.45,46.85,48.5,43.65,38.95,38.35,36.05,30.85,22.45,17.65,14.85,13.75,14.95,3.7,
1018,토요일,7,2742,장승배기,상선,46.15,21.15,36.55,54.3,48.6,45.85,43.1,45.25,40.9,35.75,37.2,34.7,29.1,21.7,17.3,15.05,13.85,15.2,4.15,
1019,토요일,7,2743,신대방삼거리,상선,43.2,20.55,35.15,53.2,44.75,44.3,41.1,42.2,40.25,34.7,35.3,32.65,27.5,23.25,15.85,15.75,13.75,15.4,4.45,
1020,토요일,7,2744,보라매,상선,39.7,18.7,31.55,48.2,41.45,41.2,38.75,38.65,37.9,33,34.55,33.2,27,23.95,16.7,16.8,15,16,5.2,
1021,토요일,7,2745,신풍,상선,38.55,18.1,31.7,48.1,41.5,38.25,37.9,37.05,35.6,30.95,32.6,32.3,25.85,23.7,16.45,16.25,14.7,16.2,5.65,
1022,토요일,7,2746,대림,상선,41.95,16.95,31.5,43.3,40,36.95,36.7,36.5,32.75,31.2,32.45,32.75,27.45,23.8,17.95,16,15.75,17.4,6.05,
1023,토요일,7,2747,남구로,상선,43.25,19.2,38.15,51.6,50.2,48.8,48.2,47.95,40.7,39.1,42,41.2,36.9,27.8,20.4,16.55,16.7,16.8,5.7,
1024,토요일,7,2748,가산디지털단지,상선,34.5,17.95,36.6,50.05,49.3,49.3,46.55,47.7,40.2,38.4,44.35,42.2,37.4,28.15,20.95,17.2,17.9,17.5,6.4,
1025,토요일,7,2749,철산,상선,36.25,20.25,41.05,55.45,51.55,54.85,51.85,52.7,45.8,39.35,46,40.3,35.5,26.55,17.85,18,16.55,17.05,4.95,
1026,토요일,7,2750,광명사거리,상선,31.5,20.85,34.2,54.4,46.2,48.95,46.25,42.4,42.6,34.25,40.55,37,30.15,27,16.15,17,14.6,15.25,4.8,
1027,토요일,7,2751,천왕,상선,25.4,17.95,29.45,47.95,41.4,40,42.65,36.6,36.65,30.95,31.15,33.35,25.1,22.85,13.3,15.3,13.9,14.4,4.9,
1028,토요일,7,2752,온수,상선,21.95,16.6,30.75,36.3,40.6,34.8,39.9,34.6,28.7,31.65,28,32.75,25.95,18.3,14.2,13.2,14.9,14.15,2.65,
1029,토요일,7,2711,장암,하선,1.45,1.25,3.15,3.15,2.45,2.55,2.4,3.65,3.4,4.65,4.6,4.3,3.05,2.45,1.2,0.85,0.95,0.4,0.05,
1030,토요일,7,2712,도봉산,하선,8.2,7.15,13.95,17.15,15.45,16.05,14.95,16.4,14.3,14.9,17,15.9,12.35,9.4,6.45,4.85,3.85,2.9,2.3,
1031,토요일,7,2713,수락산,하선,11.55,9.65,19.25,23.15,21.55,22.35,19.65,21.65,19.6,21.45,21.95,21.35,16.05,13.05,9.3,6.7,5.1,3.9,2.6,
1032,토요일,7,2714,마들,하선,15.7,12.65,24.65,31.5,28,29.9,26.5,28,25.5,25.6,26.05,25.15,18.3,14.6,10.55,7.75,6.05,4.8,2.95,
1033,토요일,7,2715,노원,하선,20.95,15.25,28.95,36.7,32.65,33.8,34.55,36.45,32.95,32.65,34.85,34.4,26.35,20.55,16.1,14.55,13.2,11.75,6.35,
1034,토요일,7,2716,중계,하선,24.45,17.7,34.05,42.25,38.45,38.95,39.35,41.2,36.35,35.25,35.95,37.1,29.2,21.85,17.1,14.8,13.8,12,6.2,
1035,토요일,7,2717,하계,하선,30.55,20.55,37.85,48.9,44.5,44.65,46.3,46.35,41.9,38.75,39.85,41.35,32.15,24.2,18.15,16.15,14.8,12.1,6.3,
1036,토요일,7,2718,공릉,하선,33.05,22.35,39.05,51.6,49.1,47.75,50.5,50.5,46.2,41.35,41.75,44.1,33.85,25,18.35,17.2,16.6,13.35,6.15,
1037,토요일,7,2719,태릉입구,하선,28.8,22.95,38.6,52.35,49.55,47.25,49.5,49.1,44.4,40.7,41.3,43.55,34.6,25.75,19.35,17.7,16.2,13.35,6.5,
1038,토요일,7,2720,먹골,하선,31.05,24,41.65,55.3,52.55,50.6,51.45,52.4,46.4,42.2,42.65,42.3,36.4,25.75,19.6,17.65,15.6,12.85,6,
1039,토요일,7,2721,중화,하선,34.7,25.35,44,59.2,56.35,53.45,54.5,55.65,48.9,43.8,43.95,43.55,37,26.75,20,17.8,15.75,12.6,5.55,
1040,토요일,7,2722,상봉,하선,42.35,30.9,49,67.8,65.5,62.6,63.7,64.25,54.6,51,51,51.25,44.55,30.45,22.25,19.95,18.2,14.65,7.65,
1041,토요일,7,2723,면목,하선,50.3,34.15,53,73.55,70.15,66.85,66.45,69.05,58.05,53.25,55.2,53.2,43.85,31.75,23,19.95,17.9,15.2,7.05,
1042,토요일,7,2724,사가정,하선,55.75,37.15,56.25,77.85,74.45,70.65,70.25,73.15,63.25,56.6,56.65,55.05,44.85,31.45,23.25,20.45,18.25,15.1,6.7,
1043,토요일,7,2725,용마산,하선,58.05,39.75,56.15,80.75,76.5,71.9,72,74.95,64.4,58.2,57.5,56.45,45.55,32.75,22.85,20.45,18,14.85,6.3,
1044,토요일,7,2726,중곡,하선,61.6,41.5,56.65,83.7,78.9,77.55,75.6,79.4,67.75,59.05,61.1,58.4,48.55,33.7,23.6,20.6,18.3,14.95,5.85,
1045,토요일,7,2727,군자,하선,60.4,38.85,55,84.35,77.8,77.2,75.05,79.65,71.1,60.45,61.9,60.3,50.3,34.75,25.05,23.85,19.8,16.25,5.35,
1046,토요일,7,2728,어린이대공원,하선,66.9,39.6,53.55,85.6,79.75,76.7,75.45,79.85,65.4,66,64.7,64.15,53.8,37.55,25.9,24.5,20.7,17.5,4.85,
1047,토요일,7,2729,건대입구,하선,41.25,30.25,44.2,71.65,63.25,59.35,54.75,58.55,52,54.6,56.55,58,52.55,38.1,31.2,30.35,29.25,25.1,6.85,
1048,토요일,7,2730,자양(뚝섬한강공원),하선,42.8,30.75,43.75,71.65,64.65,58.75,53.8,54.05,46.55,48.05,49.3,55.15,47.15,35.9,32,31.55,30.55,26.55,6.75,
1049,토요일,7,2731,청담,하선,32.95,27.6,39.65,63.75,60.8,55.5,53.95,53.8,47.95,47.6,50.95,58.5,47.35,38.35,34.2,32.6,30.2,28.45,8.4,
1050,토요일,7,2732,강남구청,하선,30.25,22.4,34.25,50.8,49.4,51.5,49.45,51.8,47.25,48.2,53.7,61.4,51.75,43.15,37.85,36.95,33.75,30.75,8.8,
1051,토요일,7,2733,학동,하선,30.3,21.25,30.2,46.4,46,48.8,48.05,51.45,47.1,50.4,54.65,62.1,54.65,46.4,40.6,39.45,35.4,31.6,8.5,
1052,토요일,7,2734,논현,하선,23.4,18.5,24.65,34.2,36.15,41.65,42.2,45.2,42.05,47.55,51.3,59.1,51.1,43.9,38.15,38.85,35.65,33.35,11.7,
1053,토요일,7,2735,반포,하선,21.8,17.65,24,31.8,36.05,40.8,41.7,44.75,42.1,47.05,52.6,60.5,51.4,44.7,38.8,39.15,36.15,33.2,11.35,
1054,토요일,7,2736,고속터미널,하선,18.6,13.15,19.75,26.3,29.3,35,40.15,43.6,43.55,50.85,60.15,69.25,63.3,53.8,49.55,53.7,48.65,39.95,13.2,
1055,토요일,7,2737,내방,하선,15.45,12.85,18.25,25.4,28.5,34,40.4,42.9,43.15,49.95,59.8,68.45,61.8,55.7,49.1,53.5,48.3,39.3,11.5,
1056,토요일,7,2738,총신대입구,하선,13.55,10.75,16.1,21.7,21.75,27.3,31.25,34.6,36,43.05,52.7,59.6,54.4,50.4,44,48.85,44.85,38.7,16.5,
1057,토요일,7,2739,남성,하선,14,10.3,16.35,21.55,21.7,26.35,30.7,34.05,34.25,41.05,49.4,56.5,50.15,47.75,40.75,44.95,43.05,36.65,14,
1058,토요일,7,2740,숭실대입구,하선,12.75,10.15,14.35,18.95,20.8,26,30,31.5,33.15,38.2,45.85,53.2,50,41.5,37.55,41.7,39.45,32.85,12.3,
1059,토요일,7,2741,상도,하선,13.2,10.1,14.05,18.65,20,26.5,29.75,30.8,32.1,35.7,45.05,50.65,46.8,38.5,36.35,39.35,37.1,30.9,10.75,
1060,토요일,7,2742,장승배기,하선,12.7,10.3,14,18.45,20,25.6,29.65,30.15,30.75,35.6,44.6,50.15,45.25,37.85,34.95,37.5,35.55,31.55,9.05,
1061,토요일,7,2743,신대방삼거리,하선,14.15,10.75,14.05,18.85,20.9,26.95,30.6,30.85,31.15,34.5,42.75,48.8,41.5,35.5,32.4,34.3,32.5,28.35,10.8,
1062,토요일,7,2744,보라매,하선,14.5,10.65,13,18.4,20.1,25.6,28.6,29.5,29.15,35.7,42.2,48,40.2,34.25,31.65,33.2,31.45,26.3,8.7,
1063,토요일,7,2745,신풍,하선,14.65,11.6,13.95,19.15,21.35,26.4,29.2,29.6,29.7,35.8,40.55,46.05,39,33.9,29.75,31.4,28.55,25.75,7.75,
1064,토요일,7,2746,대림,하선,20.3,14.45,15.1,21.35,24.45,29.25,32.35,35.35,34.45,40.75,47.3,54.75,48.2,42.2,38.5,39.6,37.65,36.1,9.3,
1065,토요일,7,2747,남구로,하선,24.7,16.35,15.7,21.5,24.85,29.25,33,35.7,35.25,40.1,45.85,50.7,46.1,41.8,37,37.65,35.8,34.6,8.6,
1066,토요일,7,2748,가산디지털단지,하선,23,17.3,15.8,21.65,25.95,31.35,35.55,36.2,37.1,44.45,49.1,61.05,55.45,49.45,42.3,43.1,41.85,39.3,16.35,
1067,토요일,7,2749,철산,하선,21.25,16.1,14.35,19,24.15,28.6,34.05,33.6,35.1,40.25,44.35,54.9,50.05,42.9,37.55,37.45,36.25,34.05,12.75,
1068,토요일,7,2750,광명사거리,하선,19.1,13.95,12.55,17.05,20.45,24.95,28.25,28.9,30.95,34.6,38.35,46.4,43.65,36.5,32.85,32.3,31.5,29.15,9.65,
1069,토요일,7,2751,천왕,하선,20.45,13,12.2,16.45,19.45,24.45,27.4,27.65,29,31.35,36.45,42.1,40,32.75,29.3,29.05,28.05,25.85,7.85,
1070,토요일,7,2752,온수,하선,10.7,11,11.95,15.1,18.45,24.6,22.85,28.4,27.1,28.15,39.55,37.45,44.9,31.6,30.9,33.05,27.8,27.4,10.15,
1071,토요일,8,2810,암사역사공원,상선,3,3.6,5.65,7.95,10.15,11.3,12.85,16.15,19.6,19.05,24.25,30.55,30.1,26.3,24.7,24.65,25.9,25.55,11.4,
1072,토요일,8,2811,암사,상선,3.85,4.5,6.1,8.9,11.25,12.9,14.65,19.3,23.15,22.45,28.25,35.75,35.5,30.5,28.8,28.75,30.05,31.85,6.85,
1073,토요일,8,2812,천호,상선,5.25,6.6,9.95,15.15,16.25,19.1,23.3,28.5,33.5,33.85,42.65,52.85,51.9,44.75,40.1,41,42.35,44.15,12.9,
1074,토요일,8,2813,강동구청,상선,11.9,13.15,19.75,29.6,34.55,38.65,44.6,51,53.55,57.55,63.15,76.75,73.5,63.9,53.05,54.6,57.5,55.4,16.1,
1075,토요일,8,2814,몽촌토성,상선,11.85,13.85,19.8,29.35,34.05,39.2,45.55,52.15,54.1,61,65.85,79.2,78,67.3,57.5,57.95,61.55,57.05,17.6,
1076,토요일,8,2815,잠실,상선,12.85,14.9,20.05,30.1,35.3,42.45,47.85,55.15,56.95,64.1,66.6,80.85,79.85,68.9,58,58.95,61.8,57.7,18.05,
1077,토요일,8,2816,석촌,상선,20.2,21.1,33.3,52.55,56.8,79.25,78.6,89.65,80.9,81,78.6,85.4,72.9,54.9,43.8,39.6,38.45,34.75,11.85,
1078,토요일,8,2817,송파,상선,21.15,23.7,38.1,62.65,66.65,85.8,87.3,99.6,85.8,86,82.65,84.45,71.5,51.8,42.25,35,32.65,28.85,11.3,
1079,토요일,8,2818,가락시장,상선,20.3,22.45,35.5,59.6,63.05,80,82.9,94.2,81.35,82.6,81.1,81.25,70.15,51.25,42.15,35.25,32.25,28,4.45,
1080,토요일,8,2819,문정,상선,26.35,22.85,36.7,57.25,62,72.75,80.15,84.85,75.35,74.7,72.7,75.1,61.2,42.95,34.9,28.35,25.65,20.9,3.95,
1081,토요일,8,2820,장지,상선,25.6,21.05,34.4,53.3,56.65,67.15,73.5,75.35,65.05,65.25,61.9,65.9,51.2,36,27.65,23.35,20.65,17.3,3.65,
1082,토요일,8,2821,복정,상선,20.75,18,31.8,44.8,49.6,58.2,66.15,66.9,54.3,54.35,51.3,50.85,40.2,27.6,21.65,17.6,15.1,16,4,
1083,토요일,8,2828,남위례,상선,17.65,14.05,27.25,36.45,36.75,40.1,42.55,44.4,35.85,34,32.65,30.4,21.5,14.95,11,8.6,8.05,6.5,1.45,
1084,토요일,8,2822,산성,상선,17.65,13.1,25.2,33.45,32.75,36,37.35,37.5,30.45,28.5,26.95,25.3,18.45,12.4,9,7.15,6.2,5.4,1.4,
1085,토요일,8,2823,남한산성입구,상선,15.2,11.95,21.8,28.95,28.7,30.9,31,31.65,26.15,25.1,22.85,21.4,15.45,11.2,8.6,7,6.1,5.85,1.65,
1086,토요일,8,2824,단대오거리,상선,9.95,8.3,14.25,18.95,20.85,20.9,22.2,21.65,19,19.35,18.8,17.3,14.45,11.1,8.4,7.55,6.8,7.05,2.5,
1087,토요일,8,2825,신흥,상선,4.9,4.65,7.95,10.35,11.8,11.6,13.15,13.2,12.6,13.8,14.05,12.85,12.1,10.25,7.45,7.1,6.6,6.7,2.55,
1088,토요일,8,2826,수진,상선,2.95,3.4,5.3,7.8,8.75,8.4,10.8,10.4,10.25,10.5,11,10.6,10.2,9.7,6.6,7.25,6.6,6.45,2.8,
1089,토요일,8,2827,모란,상선,1.6,2.55,3,5.3,6.45,6.45,8.5,8.6,9.15,8.95,9.45,9.7,9.8,10,6.8,7.3,6.8,6.8,3.25,
1090,토요일,8,2810,암사역사공원,하선,12.1,12.15,23.05,32.2,30.3,34.25,34.15,34.15,29.25,26.1,27.9,27.6,20.35,12.6,8.5,8.25,7.35,4.95,1.3,
1091,토요일,8,2811,암사,하선,19.4,20.15,34.6,47.55,47.4,49.35,49.95,50.6,46,39,38.4,38.15,29.95,19.5,13.95,12.7,11,7.25,2.4,
1092,토요일,8,2812,천호,하선,28.9,30.15,46.6,62.55,66.7,65.45,72.45,73.9,65.55,61.75,66.8,68.1,55.7,41.25,30.7,29.35,23.15,19.05,5.55,
1093,토요일,8,2813,강동구청,하선,31.05,31.85,49.2,67.9,70.45,69.4,75.55,77.5,68.2,63.15,68.65,69.85,56.55,41.2,31,29.1,23.3,18.5,5.35,
1094,토요일,8,2814,몽촌토성,하선,30.65,32.45,47.5,71.1,71.85,68.8,77,79.05,70.4,65.35,71.75,72.15,58.95,43.65,32.75,29.9,25.4,19.9,5.25,
1095,토요일,8,2815,잠실,하선,24.15,25.05,37.3,49.6,50.8,51.1,58.1,60.55,61.85,68.5,75.4,83.3,84.25,70.55,62,62,62.2,45.75,10.7,
1096,토요일,8,2816,석촌,하선,22.8,24.35,34.3,42.8,49.7,47.25,54.55,57,60.2,67.25,74.9,84.15,89.8,71,65.6,68.05,66.65,49.95,10.75,
1097,토요일,8,2817,송파,하선,22.85,24.05,34.5,41.95,49.2,48.05,53.45,56.25,57.85,64.3,71.25,79.95,84.5,67.05,61.15,64,65.3,49,12.6,
1098,토요일,8,2818,가락시장,하선,17.65,20.9,26.65,35.1,41.05,42.5,45.8,49.8,50.95,58.35,65.25,70.85,73.85,61.3,53.95,60.9,62.65,47.35,10.6,
1099,토요일,8,2819,문정,하선,15.35,18.3,22.3,29.8,34.4,34.7,37.1,40.6,41.9,49.55,56.85,62.7,65.55,55.35,48.9,55.5,57.3,42.65,14.75,
1100,토요일,8,2820,장지,하선,13.15,14.05,18.75,24.75,26.9,27.8,29.55,31.7,35.2,40.15,48.65,56.1,56.6,49.05,44.9,51.65,51.7,37.65,12.9,
1101,토요일,8,2821,복정,하선,7.05,8.1,9.35,12.75,15.95,16.25,18.05,20.35,22.75,25.5,30.55,37.95,38.05,37.3,31.45,36.55,34.35,29.15,10.45,
1102,토요일,8,2828,남위례,하선,5.7,6.7,8.2,11.2,13,13,15.35,16.75,18.7,21.9,26.85,32.95,31.75,32.4,27.7,32,30.75,26.45,10.85,
1103,토요일,8,2822,산성,하선,5.45,6.4,7.05,9.25,10.45,11.15,13.5,14.95,17.35,18.85,24,27.3,27.65,27.5,24,25.65,25.8,21.95,9.3,
1104,토요일,8,2823,남한산성입구,하선,6.7,6.7,8.65,11.1,10.55,11.45,13.15,13.65,15.6,16.25,19.2,20.5,20.5,19.9,17.95,17.1,17.95,13.95,5.85,
1105,토요일,8,2824,단대오거리,하선,6.95,6.2,8.25,11.35,10.6,11.85,12.1,12.35,12.3,12.1,12.8,13.2,12.05,10.55,9.9,9.05,9.15,6.6,2.75,
1106,토요일,8,2825,신흥,하선,6.9,5.35,8.5,11.5,10.05,10.9,10.2,10.45,9.7,9.15,10.7,10.35,9.15,7.55,6.75,5.45,5.4,4.35,1.55,
