사용월,호선명,지하철역,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원
202502,과천선,선바위,646,1314,4736,8271,13235,20340,15707,24153,11462,12943,9212,6393,8517,5909,8874,6184,9235,6116,8770,5772,10154,6569,13522,8347,22816,10329,27372,13379,11435,10471,7797,7341,5417,6521,3062,5722,1013,3570,79,638
202502,과천선,인덕원,7844,3079,29230,15550,75057,44068,66168,98287,41208,37033,32158,20106,30057,20009,32327,21627,32231,24705,29099,25717,32181,29075,38624,35621,61917,49693,84843,81975,31758,67171,24610,37179,22098,33532,14447,31674,5844,19294,600,5254
202502,과천선,정부과천청사,1933,1286,7958,12701,21803,37827,19267,97737,14277,25995,11748,12068,12902,10520,14281,11697,15217,12935,15121,12612,17445,12992,24752,14215,42900,18194,65364,24973,19178,21416,14670,11547,13147,10529,7698,8733,2389,4904,246,1110
202502,과천선,평촌,4399,2220,21165,9250,58325,32113,47310,82643,24327,27704,19300,14526,18725,12267,19441,13532,18160,17550,18399,15406,21328,16504,24009,21359,44416,29132,60264,47300,21493,41793,17155,22791,15619,18448,10653,16749,3830,9156,427,3145
202502,분당선,가천대,4013,827,6279,2963,16465,5017,22026,14671,14944,10386,9340,8351,9151,7556,10216,8064,10197,10217,9343,8360,11273,9532,14850,10445,14955,13555,12106,19884,6668,16988,4936,12630,5182,12777,3379,12107,1800,8663,82,835
202502,분당선,강남구청,1157,763,2398,5465,6611,17090,9897,53216,8678,40799,8103,19906,9225,13947,10784,13920,12126,16179,13378,13567,15062,13434,17897,13185,30663,15997,47157,20817,24635,12505,14340,7118,12045,5743,7995,5577,2672,3054,100,613
202502,분당선,개포동,1076,481,3603,3504,10933,4396,12945,8475,8459,6554,6985,5678,6267,4387,7293,5184,6781,5785,6615,5718,6982,6776,7455,7602,8541,10151,8398,13489,4744,11030,4035,6976,3324,6228,3057,5744,1105,3133,27,96
202502,분당선,구룡,882,564,2686,3121,7220,3935,10151,7766,7583,4205,6025,2982,5057,2627,5749,3400,5081,3894,5755,4145,4887,4731,5745,5547,5754,7211,5448,9568,3147,7270,2019,4437,1448,3993,1042,3798,291,2310,14,85
202502,분당선,구성,2468,575,9135,3831,21909,8426,23745,10891,14225,6610,11240,4949,9878,5716,9416,6550,8290,6968,7752,7482,7660,9763,9219,11361,12467,18118,11940,25083,6893,18486,5966,13227,4209,10215,3516,11125,1738,6184,136,588
202502,분당선,기흥,5176,675,14905,3950,35211,11373,32595,18838,18240,10212,13156,7306,12976,8273,12531,8374,12643,10372,11849,10321,12074,11674,14299,14112,19425,20612,22428,33340,11466,28830,8476,16890,7662,12998,5429,13768,2093,7972,63,923
202502,분당선,대모산입구,2388,568,6434,2959,19625,5350,22895,9913,13545,5979,9492,4264,8306,4737,8514,5396,8274,6562,6748,6251,6679,7921,8575,9397,9876,12757,9889,18119,4587,15096,3478,9470,2790,9293,1771,9087,625,4792,21,295
202502,분당선,도곡,1533,1077,3904,6234,10111,12655,14107,22842,12162,19192,9961,9132,10266,8742,11367,8911,11390,9353,11804,9758,13628,10023,14287,11041,20525,13259,22154,16058,11280,13034,7586,8814,5889,7762,4765,6676,1150,3677,44,290
202502,분당선,망포,5718,2696,20070,8504,48685,26996,42066,43053,22855,16594,15642,9292,14858,10751,16303,11635,16476,12415,14359,11819,15908,16329,20813,19374,35204,27354,41918,46868,20907,42651,16757,26966,13327,20145,10301,18365,3807,11036,162,920
202502,분당선,매교,4327,621,9870,2962,19973,3549,18461,7199,9365,5133,6028,4054,6118,4545,6569,5378,5798,5182,5290,5893,5465,6293,7122,7954,7124,12491,7416,19393,4145,13638,2962,9272,2495,7544,1976,6374,527,3685,18,542
202502,분당선,매탄권선,3837,723,9743,2648,20305,4632,18429,8482,9994,5414,7217,3456,6783,3550,7328,4357,6325,4752,5577,4629,5944,6431,7126,8309,8195,11278,8615,20621,4676,14420,3495,9635,2864,8309,2386,7954,766,4916,11,458
202502,분당선,모란,13884,2322,19831,10169,46896,19832,62695,31136,42637,24639,29202,24094,28320,29045,32358,30273,32222,31765,31049,31671,32509,37432,34615,39497,36272,43421,36613,59366,20481,44605,15085,32333,13399,28029,10256,22844,5573,13996,278,1251
202502,분당선,미금,3177,639,11196,10649,24105,19400,28478,41076,21332,30573,21807,20941,24045,21310,24356,22158,24596,24025,26356,23640,30196,24088,29046,25802,33812,29901,36718,37678,19755,28884,16519,19105,16219,17034,12209,14611,3923,8053,171,1800
202502,분당선,보정,1018,68,3259,1015,8113,2246,9073,3833,5835,2090,4666,1358,4144,1784,3635,2017,3511,2277,3182,2696,3214,3597,3542,4489,3510,5068,3379,6545,1479,5809,1088,3915,1095,3589,855,3854,303,2200,3,140
202502,분당선,복정,0,0,0,0,2,0,4,0,11,0,7,0,12,0,9,0,7,0,9,0,14,0,6,0,6,0,13,0,9,0,4,0,2,0,1,0,2,0,1,0
202502,분당선,상갈,3020,667,7666,2328,17398,5818,17276,7690,12206,4618,8530,3417,8194,3873,6937,4031,6647,5810,5806,5629,6005,6390,6688,9116,9581,12014,9277,15820,4749,13314,2969,9777,2488,8559,1412,7971,592,4507,2,651
202502,분당선,서울숲,2367,580,4767,5639,11459,22686,20147,42816,13877,34632,8736,21921,9214,17335,11395,17873,13517,19898,15439,18601,19262,18018,24693,18254,41792,19826,49826,26419,29937,17250,18589,9111,14953,7505,8477,6534,2537,3154,86,786
202502,분당선,서현,3962,2551,11301,11294,30068,31097,35306,80632,26861,63445,25078,36720,27043,32671,30875,34546,32389,37603,35371,37549,41983,35097,45713,38704,62254,46694,81170,57186,46075,41957,42421,24948,34847,20043,26691,17340,10353,9085,474,1314
202502,분당선,선릉,1142,1500,2241,10697,4537,43275,6951,120593,6073,81157,6692,38776,8384,24465,10889,22716,12173,24289,13967,19135,18435,16195,26003,17713,48625,20504,73213,24272,32476,14820,21814,7513,18883,6003,15037,5005,4658,3081,232,650
202502,분당선,선정릉,766,924,1945,4402,4319,12458,6858,44614,6570,38211,5698,15984,6655,9662,8799,8807,9376,9111,10683,8285,11092,7293,13544,6860,25008,8569,40492,9738,20498,6625,10382,3936,8367,3623,5510,3358,1855,1771,72,432
202502,분당선,수내,2501,1735,6675,7644,16551,22652,20567,54395,14865,41898,12930,22287,13997,17088,16523,17423,18189,17754,20688,17242,21901,16424,24881,18317,39092,22579,50866,26056,28928,20116,23782,12687,17838,10934,12537,10244,3375,5098,175,956
202502,분당선,수서,3773,3869,8730,12886,35880,26291,54251,44865,34352,27067,31029,19595,22980,17796,28598,21496,24546,20251,18808,21160,26362,24272,27940,30438,37653,43544,40710,58648,19835,38465,18124,26550,14211,22731,12956,20230,7792,8096,241,1497
202502,분당선,수원,5047,627,8401,4181,20302,7181,20700,12279,10182,10961,7550,8303,7845,10554,8350,11342,9244,11358,9235,12165,11299,10699,13361,13534,14859,19296,17991,25204,13028,17138,12993,9801,11541,7577,9694,5184,3992,3502,162,657
202502,분당선,수원시청,6136,1779,12051,6356,29801,16879,27208,50858,14403,34816,13130,17291,16585,16266,18102,19232,16931,20553,18562,16843,21729,17740,27606,19232,31274,30694,43460,45704,21633,33204,18788,21746,18155,14552,15995,13200,6255,8529,252,1011
202502,분당선,신갈,2674,198,8766,1179,17762,2265,17333,5846,10947,4498,8241,3861,7820,4386,7152,4922,7091,6154,6498,6218,6642,7215,6879,7568,6074,10576,4971,17108,2574,13576,1767,9550,1691,7135,1017,8203,365,4414,14,290
202502,분당선,압구정로데오,2119,1014,3305,11053,5068,24429,7565,65665,7606,94615,9212,52177,13764,37122,18381,32402,22222,32746,27312,30785,34946,28609,45352,29630,61357,35364,80980,39438,63130,22134,50165,10314,34779,6945,23488,5552,8355,3605,428,868
202502,분당선,야탑,6731,3121,17505,14749,47668,39093,53401,88741,38766,51823,31598,35451,33343,31953,35359,34903,35428,38064,36594,35293,42155,37721,46664,40071,62556,50933,77040,66609,37447,51668,28837,32253,25448,25497,16800,24110,6719,13333,307,2195
202502,분당선,영통,2604,1820,7547,4126,15898,9751,16453,21948,10609,15789,9119,11231,9460,10245,11009,11853,11894,12751,12175,11892,13934,12434,15906,12650,22574,18571,24110,24557,12965,18474,12127,11846,12542,10198,13060,9397,4395,5996,166,401
202502,분당선,오리,3138,427,14062,7383,26892,13951,27406,33218,18719,15301,15150,9971,15090,10328,15459,11832,15572,11431,14677,11701,16807,13269,18378,14913,25906,17146,31949,22966,11865,19449,9632,13077,7986,11341,5405,9816,1897,6031,68,1495
202502,분당선,이매,2115,759,5098,2736,12361,7672,14199,12344,9888,6416,8672,5752,8038,5814,9311,7034,8064,7803,7889,6658,8337,7777,9187,8643,10781,10685,12207,14036,4930,11239,4318,7733,5330,6687,3042,6808,975,3993,49,740
202502,분당선,정자,2848,1180,9600,15076,25185,41794,28508,81586,22155,51470,16672,24230,18177,18590,19827,18146,20506,20274,21153,18368,25877,19759,29918,24450,56631,34702,68145,43585,37468,34889,29502,21298,29260,19010,25048,15907,9866,9628,890,2422
202502,분당선,죽전,4311,1012,15357,6495,37184,13536,31596,21970,20211,23326,15740,16946,15527,16565,15995,16568,18050,18190,17305,18658,18760,21367,21799,24540,25424,29329,26467,43866,17083,37321,21127,21769,10947,18991,7808,17652,2290,11691,5,5938
202502,분당선,청명,2931,828,7483,2279,17549,5058,16829,7755,9250,4049,6140,3339,5460,3255,5618,3920,5749,4309,4710,4721,5345,5650,6061,6459,7057,9742,9073,16160,4177,12353,2663,8340,1922,7677,1739,6461,555,3907,12,289
202502,분당선,태평,13162,1406,17939,4543,36784,6931,54507,16121,36757,11119,21376,10766,17741,12139,18890,13742,18726,14288,17125,17264,16484,22892,17024,26280,18576,30817,16985,41477,9653,30820,7371,22923,5341,24516,3686,18941,1673,10275,71,1009
202502,분당선,한티,2073,1484,7900,9333,20487,23522,24141,48905,16860,44734,14090,27572,15574,21369,20293,27850,23515,33606,22513,21924,25014,22843,30684,25981,50529,37152,46819,37157,28286,25323,29088,15088,25724,13487,31647,11658,4228,5808,236,391
202502,서해선,김포공항,229,2066,624,6818,1238,9012,2212,11514,2799,7236,2489,7310,2655,8596,2683,8829,4476,8444,5299,7065,5896,5926,6636,6448,7554,8018,10515,7519,6468,3962,5791,1795,5951,1104,5078,823,1571,761,62,303
202502,서해선,부천종합운동장,2631,394,4558,1131,11647,3021,12665,3989,5980,2027,3517,1453,3341,1490,3407,1934,3086,2176,2854,2073,2642,2583,3249,3796,4223,5671,5104,9885,2318,7998,1808,4472,1357,4022,956,3430,422,2088,40,356
202502,서해선,원종,4478,707,7566,2854,15528,5421,14896,8378,8707,4221,7089,3881,6898,4462,7193,6121,6754,5617,5942,6070,6540,7269,7658,9359,8136,12302,9403,17438,4820,13779,3614,7512,2936,6921,2241,5993,1004,3735,30,622
202502,수인선,고색,3120,389,8570,2757,17827,16770,13366,20284,6810,4056,4809,2793,4707,3384,5638,3602,4885,3926,4604,4361,5045,4734,5836,6437,16028,8353,20348,12581,6637,13308,6065,8334,3556,5876,2046,5331,804,3315,4,1801
202502,수인선,남동인더스파크,400,857,863,4077,1031,17763,1824,20866,1221,2809,1188,1162,1407,1292,1712,1351,1779,1419,2170,1105,2391,870,3689,1079,15315,1331,11259,1756,3633,1957,3971,1403,1656,735,454,476,187,258,3,20
202502,수인선,달월,11,48,37,128,165,99,85,212,44,64,99,59,104,76,76,71,85,76,75,78,114,75,173,104,229,101,732,81,60,66,52,49,25,46,14,57,15,34,0,4
202502,수인선,사리,4546,447,10121,1478,20959,2587,17520,4449,10074,2652,7791,2571,6879,2663,7138,3486,7128,4279,5777,4124,5585,5929,5792,8000,5631,9200,6035,18993,3677,12124,2070,8540,1769,8931,1891,6868,638,4994,12,568
202502,수인선,소래포구,2484,316,7077,2233,13648,3083,11840,6348,6260,5276,5253,4309,7175,6915,7358,8571,7077,7731,8426,7077,9740,6615,8574,7607,7837,9426,7045,13184,4005,8394,3295,5734,3333,5573,2298,4430,1139,2910,14,501
202502,수인선,송도,1830,337,4119,1450,6732,1887,7057,3598,3819,2364,3396,2024,3802,2507,4269,2891,4207,2852,3867,3132,4069,4079,4017,4330,4103,5817,3749,6829,2070,4391,1625,2956,1220,2774,779,1894,328,1196,5,310
202502,수인선,숭의,3296,807,5857,2969,11963,6753,9655,10383,5583,4274,5927,3569,6079,3617,6009,4395,5899,5038,5498,4614,6237,5138,7267,6806,9002,8332,8150,10685,3985,6153,2544,4317,1916,4374,1523,3155,691,1984,10,457
202502,수인선,신포,910,232,1530,902,2719,2662,2680,5378,1740,2760,1639,2096,2124,2772,2426,2903,2589,3110,2998,2705,3414,3000,3735,3277,4747,3732,5076,4075,2427,2116,2178,1520,1604,1362,1086,949,447,641,1,180
202502,수인선,야목,214,10,1022,349,1517,685,1281,605,782,321,627,354,651,342,578,323,559,401,510,411,687,445,804,672,746,719,856,1611,379,970,269,390,143,510,132,363,42,251,0,34
202502,수인선,어천,247,89,1511,1399,4104,2257,3547,2421,3110,1330,2670,1450,2475,1560,2604,1650,2501,2221,1835,1945,2494,2110,2481,3157,2715,2971,3931,4435,1484,3130,1050,1748,666,1865,377,1379,168,695,1,119
202502,수인선,연수,2543,732,6112,2120,12512,4063,11103,9037,5636,6402,5135,5650,5542,5567,6310,6390,6973,6590,6880,6186,7155,6716,6853,8418,7912,12145,9893,14575,5108,8522,4930,6271,4896,5314,3663,3441,2178,2358,26,464
202502,수인선,오목천,1207,375,5567,1864,11355,3864,11955,6486,7391,2948,5914,2834,5391,2859,6310,3470,5482,4417,4458,3848,4879,4851,5084,6593,6400,6164,7721,13090,3864,8084,2384,4565,2016,4237,1415,4887,576,2936,13,256
202502,수인선,원인재,3344,594,6319,2222,12399,4779,13650,7005,7859,4085,6528,4110,6491,4635,6396,5168,6342,5411,5672,5722,5789,7215,5875,8174,7371,10987,7393,14820,4330,10076,3610,7125,3110,6400,2571,5316,1305,3724,62,679
202502,수인선,월곶,1485,316,4544,1237,9631,1474,7853,2682,4683,2777,3734,4441,3989,4356,4161,4199,3801,3629,3707,3837,3963,4043,4656,4463,4703,6132,6127,9148,3237,5038,1891,3697,1590,3419,1119,2927,480,1725,3,245
202502,수인선,인천,584,255,1001,881,1588,1968,1613,3502,1488,1864,1470,2380,1651,3888,1905,4323,2051,3791,2271,3796,3077,3243,2656,3050,2608,2871,2270,3194,1326,2316,987,1778,753,1386,466,1166,85,611,3,199
202502,수인선,인천논현,2332,706,5515,3992,11888,7074,11590,11568,7335,8258,7135,6352,7476,6822,8095,7927,7771,8258,7670,8536,8487,8407,8973,9951,10800,13264,10783,17020,6654,10456,6505,6887,5947,5849,4484,4208,2342,3115,10,588
202502,수인선,인하대,3949,490,10711,2370,20923,3817,17468,10706,7917,6896,7375,5302,7875,5934,8641,7193,8647,7535,8000,7630,9279,8551,11169,9838,11070,15040,9847,22214,5781,11731,5032,8379,4794,7777,3778,5737,2061,3977,54,1096
202502,수인선,호구포,1669,638,2836,6154,5873,17089,6740,19274,4450,4134,3827,2475,4098,3122,4498,3745,4396,3527,4179,3591,4624,3832,5434,4409,15350,5758,15645,7082,4846,5567,5165,4116,3143,3204,1661,2484,901,2004,0,329
202502,신림선,관악산(서울대),829,439,1628,1206,5583,2212,6453,7133,3748,9087,3401,7861,3862,4790,4900,4558,5972,4759,6397,4419,7185,3459,6890,3015,6550,2990,5614,4101,1989,3661,1280,2394,1280,2079,1084,2191,423,1390,141,726
202502,신림선,당곡,1890,214,3960,1027,12337,4304,18571,8887,11862,6129,7533,5171,6832,4937,7515,5792,7331,5634,6640,6552,6823,7697,6997,7964,9300,11220,10176,16014,5329,13720,4546,8096,3131,7032,2242,6430,989,3686,203,1352
202502,신림선,대방,1504,279,2234,1364,6383,3334,9838,5295,5581,3054,4034,2790,4368,2650,4911,2837,4781,3566,4843,3152,4750,3274,5060,3972,6206,5127,6041,7842,3570,5353,2992,3574,2515,3391,1792,3113,913,2017,223,704
202502,신림선,보라매,1699,380,3093,1802,9601,4681,13936,11422,7948,5563,5277,3889,5318,4156,5966,4356,6142,4727,5776,4463,5810,5049,6222,5896,8832,8097,12848,12510,5274,9368,4555,5565,3695,5014,3039,4221,1333,2609,279,868
202502,신림선,보라매공원,458,438,1686,1401,5265,3849,6318,7902,4030,3245,3245,2374,3273,2391,3608,2743,3282,3517,3352,3535,3562,3612,3731,3481,4660,4578,5978,6678,2237,4878,1780,2907,1205,2581,921,2280,261,1373,77,463
202502,신림선,보라매병원,875,476,1937,5060,7300,24309,8540,50478,9390,23104,9967,13524,11211,9983,10951,10515,10609,12476,13216,11244,15928,9194,16394,7372,29500,8861,34397,10551,11692,8330,8583,4854,6152,4201,4028,3061,1258,1427,193,448
202502,신림선,샛강,339,752,787,2346,1477,13009,2518,26844,1905,9652,1607,4069,2089,3306,2210,2905,2481,3512,3354,2834,3880,2962,4336,3114,11035,3548,18422,4100,6518,2322,4756,1514,4225,1224,2803,940,1294,571,384,271
202502,신림선,서울대벤처타운,5612,314,9596,2557,29322,5046,40308,8386,23901,7849,16071,6707,14372,8020,15819,9258,15394,10190,13397,11127,12040,14304,12711,18296,13755,21371,13731,31828,8067,28613,5984,16457,4898,15145,4599,14496,1649,10578,428,4303
202502,신림선,서울지방병무청,1027,372,3125,1220,9058,3831,12584,5820,7267,4104,6384,3249,5801,2938,5156,4894,4951,4608,4355,4891,5481,5561,5467,6207,4883,7981,4545,11763,2221,8527,1607,5734,1587,5032,1121,4674,312,2807,92,917
202502,신림선,서원,2148,314,3960,702,12817,1125,18459,1833,11384,2105,6586,2098,5333,2265,5640,2875,5288,3068,4191,3542,3793,4911,3783,5717,3668,7499,3504,12301,2355,11362,1490,6945,1149,7054,1127,6031,392,4123,102,1471
202502,신림선,신림,832,323,1301,722,4220,1341,6517,2953,4006,2750,3195,3228,3098,3265,3506,3802,3396,3728,3864,4208,3888,5014,3757,4785,4070,6893,4504,10156,3556,7219,2633,3917,2501,3408,1739,2946,1128,1506,426,670
202502,안산선,고잔,4898,789,14597,4786,25318,11763,19938,25736,13306,14179,12072,10473,12740,9316,12015,10224,11751,11758,12280,11317,13916,11496,14770,11124,19398,15702,22342,21969,8369,17684,6280,11530,6174,9750,3958,7987,1746,6832,125,2673
202502,안산선,대야미,2767,758,7398,2467,15942,4026,17034,6753,10756,3288,7884,3615,6983,4028,7325,4582,7613,4602,6556,5307,6540,6862,6959,8429,7613,9753,8878,15026,4186,11367,3095,8110,2015,6421,1398,6753,840,3777,103,1038
202502,안산선,반월,3648,785,7973,2031,15679,3330,14083,4412,8846,3171,7181,2877,6765,3732,6901,4315,6151,4701,5429,4801,5183,6395,5352,8206,6120,8544,6558,14137,3032,10933,2325,7789,1511,6245,1197,6091,477,3172,101,797
202502,안산선,산본,8961,1532,22556,6000,50222,13185,47764,26884,24847,20589,21621,19269,21551,20135,23425,22897,23072,24428,22717,24350,25575,26616,26582,30810,25666,36094,29880,61483,18717,50549,16253,28451,15288,23391,11711,17598,4425,11509,571,3767
202502,안산선,상록수,12669,1973,27424,7368,58541,8927,52431,14663,30571,12165,22984,10109,21038,11053,21509,12836,21034,14704,16595,16447,16433,19523,17596,24740,18178,36803,17752,57250,11914,45886,9350,32887,7335,28099,4906,21814,2290,15007,350,4290
202502,안산선,수리산,3250,525,8926,1451,16137,3699,15684,3919,9297,2930,6545,3082,6612,2556,5876,2854,5104,3105,4094,3689,4277,4979,3810,5933,4266,7740,4444,11694,2335,9398,1539,6215,1062,4695,699,4630,330,2603,56,729
202502,안산선,신길온천,2570,110,4217,1519,7196,3497,5440,2092,3930,1322,3175,1196,2739,1376,2882,1729,2486,1674,2280,2066,2568,2470,3353,2995,4368,4279,3629,6245,1872,5049,1037,3415,683,3107,433,2323,149,1747,25,543
202502,안산선,안산,9073,1335,11299,13709,20049,35493,20749,26818,17630,13557,14679,11631,14369,12888,15572,14119,16617,14019,16440,15366,17645,15150,20805,16519,38454,22283,39660,22821,18159,18580,14381,14122,8773,12214,3716,9095,1190,5865,128,2185
202502,안산선,오이도,4881,490,12499,5315,26716,9827,19931,9509,12405,6658,10576,6324,10297,8328,11827,9812,10818,9619,9660,10126,10137,10939,11768,12435,14864,15961,14414,22863,8086,19120,6225,12443,4706,10796,3449,9561,1110,6512,16,3107
202502,안산선,정왕,7096,833,10805,10990,18825,21377,16592,21203,14014,12590,11710,8964,11842,9299,11798,10811,11622,10290,11165,10320,12560,11234,13922,11754,21110,15883,25216,21035,10944,15904,9036,12633,5560,11418,3683,9174,1142,6305,70,2095
202502,안산선,중앙,9515,1179,27798,9325,51063,13896,41070,33471,23902,29933,21940,20628,25094,20768,29248,24384,25675,27894,25698,27359,27067,27695,30971,30778,33280,43129,36032,64286,22952,50140,22206,33138,23067,26778,19002,21933,8136,16919,910,5458
202502,안산선,초지,3754,247,11047,4194,19956,8390,14967,8827,8580,4911,6644,3500,6620,3486,7718,4163,6084,4401,4999,4815,5382,5684,5908,6815,7844,10226,9463,15652,4387,14016,3198,9624,2537,8249,1424,6373,557,5075,54,2012
202502,안산선,한대앞,7191,923,15533,3702,28509,6887,23218,13101,16372,11471,13066,8728,12734,8495,13106,9512,12038,10190,11636,11305,11751,12529,12273,15577,14859,21028,14653,29087,8190,23373,6720,15172,6207,13738,4524,10910,1795,7457,191,2409
202502,우이신설선,4.19민주묘지,1292,320,2678,904,7362,1587,9358,4440,6026,4039,4904,3909,4853,4284,6249,4901,5786,4802,5587,4416,5268,4584,5341,4897,5044,5349,3555,6817,2571,7127,1810,4133,1370,3679,947,2893,478,2085,138,605
202502,우이신설선,가오리,2327,366,5290,1339,14654,2585,15492,5893,10479,4371,7891,4357,7483,4536,7467,5106,7258,6042,5824,6218,5811,7388,5758,8774,5655,9500,4659,13348,3337,12321,2185,7132,1536,6436,1121,5354,431,3196,129,949
202502,우이신설선,보문,559,112,808,1148,1914,2046,4011,4502,2908,3535,2445,2360,2525,2296,2748,2423,2985,2674,2791,2526,2988,2933,3469,3032,3572,3237,4144,3856,2490,2812,1839,1991,1511,1774,1170,1530,556,934,152,313
202502,우이신설선,북한산보국문,2039,441,6498,1663,17197,3672,20045,8194,13715,6479,10800,5029,10005,5014,9980,6592,9884,6834,8871,7208,8137,9266,9415,10791,9586,13068,9346,18389,4993,15911,3705,11035,3287,9782,2377,8424,1250,5322,426,1271
