사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202504,3호선,금호,63,15,4399,585,11301,2797,30100,5199,40875,10094,25013,7271,16180,7372,13465,7660,13217,9002,11883,10485,10573,11421,10213,14506,11162,18073,12211,22679,12109,32852,8970,22656,6405,16116,4889,13830,3794,13021,1911,6891,404,2086,0,0,0,0,0,0,20250503
202504,3호선,남부터미널(예술의전당),18,2,3207,1333,9825,31818,32166,71771,48027,170988,40234,91144,36947,49996,40339,36583,41735,38306,44451,47426,45478,43623,51173,44720,67385,50220,113968,58828,142864,68618,65301,42783,45672,26339,45231,20758,31929,16799,8716,10372,1042,3032,0,1,0,0,0,0,20250503
202504,3호선,녹번,63,2,10295,553,27440,3807,77031,8816,84286,18093,46964,11902,29957,9797,24301,11022,23924,13041,21189,15387,17841,17392,17509,22934,18433,29667,18763,39070,20415,64187,10788,53652,7744,33064,6454,29889,4469,26749,1693,14939,273,4478,4,4,0,0,0,0,20250503
202504,3호선,대청,119,0,4192,1097,13494,7218,36105,22115,42188,29091,23809,13299,17746,9786,15793,8947,15198,11043,15422,12611,14107,13010,19336,16100,22033,17996,25894,24086,28606,33222,12389,26712,8967,18482,7383,16649,5669,16843,1927,8573,339,3192,0,4,0,0,0,0,20250503
202504,3호선,대치,16,1,3085,683,14793,8585,34335,19653,33640,28403,21039,20145,16211,14153,14542,13555,15818,17438,16663,21179,16487,19531,17777,24205,20327,29819,29371,33655,29394,34754,18752,26100,13477,15648,16501,14957,33199,12312,3497,6883,434,2560,0,1,0,0,0,0,20250503
202504,3호선,도곡,60,2,1223,364,5265,4966,13971,17348,17367,23607,10974,18267,8800,9400,8392,8983,8727,7957,8945,9245,9648,9061,12825,9617,15218,9996,18906,12107,19784,15260,10370,11396,7553,7104,6769,6621,5206,5580,1475,3372,222,2206,0,466,0,0,0,0,20250503
202504,3호선,독립문,163,2,4831,968,7094,6923,17735,17312,21510,25900,17449,23261,14946,20412,15061,13975,18015,13043,15761,14229,15762,13794,19143,14172,19602,14864,19266,16167,19067,19014,9013,15353,6816,10076,5707,9147,3995,8127,1460,5103,214,2144,2,649,0,0,0,0,20250503
202504,3호선,동대입구,15,1,1629,1322,2974,9543,5393,18190,8952,71659,9206,46869,11489,47184,13436,35086,14746,27314,24759,33181,26773,24228,27921,21956,34251,21202,50377,24931,50779,24552,27241,11929,32324,6821,25500,6821,16832,4904,4820,3316,753,1409,2,86,0,0,0,0,20250503
202504,3호선,매봉,17,1,1996,847,8046,10757,21815,26383,25056,81811,18228,36069,16474,19869,15383,18781,16941,16382,18333,15904,20766,15454,23213,16797,26370,18263,42937,23452,65351,29133,22744,18092,17490,11505,18879,9607,11138,9348,3404,4668,494,1685,0,80,0,0,0,0,20250503
202504,3호선,무악재,1,0,2026,127,5998,1338,17804,3352,20979,6347,12452,4357,8655,4060,7454,4112,7006,4541,6231,5450,5957,6045,5273,7482,5957,9654,7230,12088,7073,17978,3646,14093,2459,9197,2117,8367,1308,6951,648,4927,110,1409,0,1,0,0,0,0,20250503
202504,3호선,불광,28,2,10487,1492,21579,7240,58301,12075,67787,33290,39629,28957,28947,24333,26812,24997,28009,27213,28010,30670,27522,29526,29017,33845,30479,37510,31219,43535,31141,64327,18535,49791,14545,31498,11873,27129,7879,24822,3634,14619,660,4572,0,0,0,0,0,0,20250503
202504,3호선,수서,113,0,4823,2579,14845,18139,42589,38704,49830,62795,33550,37849,38258,25798,29032,21974,34897,26578,31388,23753,25206,25737,36597,30036,39701,34371,50561,40300,56760,55186,25710,40718,25510,29032,16801,24325,16348,22420,7110,9470,644,3785,2,301,0,0,0,0,20250503
202504,3호선,신사,77,4,3167,1805,6656,17006,12914,45689,19545,111581,17348,139135,20588,70971,25773,46951,29466,44428,35835,46717,42567,43081,49493,39067,58862,41672,90104,51589,127449,63417,91211,34060,58839,18468,57800,14886,47197,11905,19622,8160,3050,3837,0,9,0,0,0,0,20250503
202504,3호선,안국,49,0,1905,2184,3254,27651,6996,98572,11381,130410,15367,93253,18313,76338,27847,77256,39351,64776,48068,62476,59348,58009,77000,48688,97619,39963,128530,34628,131593,32218,62733,16716,51531,8860,42786,7291,22656,6031,7619,4127,712,1385,0,1,0,0,0,0,20250503
202504,3호선,압구정,74,15,2994,2384,8958,25850,17895,53353,27139,143906,23073,152777,27649,81374,33692,64929,39971,50886,45245,53434,54811,49748,62728,47132,74534,48059,98006,56278,134765,58330,91959,33838,73567,18254,51874,14904,33748,12077,11100,6949,1600,2521,2,221,0,0,0,0,20250503
202504,3호선,약수,79,2,6432,1129,11212,6520,28352,16702,38990,34920,27805,22332,20173,16720,18866,16073,20518,16418,20391,17658,20167,19433,22034,20938,24008,25489,28145,30867,33152,44011,20624,27679,16427,19376,15858,17037,11537,15368,5402,9019,920,3886,9,715,0,0,0,0,20250503
202504,3호선,양재(서초구청),45,1,5204,3160,15350,44087,41831,122615,52430,248157,35664,129849,33935,58888,35281,49225,40955,45753,47306,48577,51729,43661,62618,44343,82166,48131,143074,67811,202927,81895,94922,52326,69859,33778,63510,29530,39638,25853,13114,12930,1631,4344,0,7,0,0,0,0,20250503
202504,3호선,연신내,287,9,26599,2440,53583,14159,128194,31621,153551,46845,91364,40145,62862,37348,59353,38790,62757,42272,57763,45608,51758,49725,55821,61465,61450,71821,58561,92084,56858,140339,39819,112696,31985,68199,28014,63374,22802,54966,12252,35431,2178,12208,0,15,0,0,0,0,20250503
202504,3호선,오금,19,0,4824,20,10542,2650,33804,6662,33627,13766,17538,6504,11068,5121,8500,4739,8957,6151,8469,6963,7415,6785,7164,9428,9249,10979,11040,15884,12089,24312,4967,16638,3949,11555,3271,9518,2693,11450,834,5509,131,2285,0,0,0,0,0,0,20250503
202504,3호선,옥수,172,0,3187,799,10229,4284,25717,8336,35258,14093,23965,10637,16232,9407,14655,11261,14486,12270,14513,14446,14283,15204,14773,17895,16034,20585,17416,28016,18047,36659,12140,25948,10079,17518,8554,15422,5915,13879,2425,6937,439,2105,1,2,3,4,0,0,20250503
202504,3호선,을지로3가,20,1,711,1219,1721,10143,4191,39214,8974,83267,12122,32999,13694,16741,13295,15279,13272,14870,15444,15605,17939,14021,19999,14508,24245,16985,47055,21225,72426,25552,29347,15632,22031,8835,22917,6776,18575,5089,10066,4337,1703,1524,0,19,0,0,0,0,20250503
202504,3호선,일원,9,0,2615,1682,10284,12923,29125,38678,28519,29397,21042,21252,19681,18018,19203,13291,19258,15735,16822,16683,19089,16234,25194,15358,31972,15050,40232,18069,20460,25042,11363,20187,7080,13382,6031,12199,4068,13242,1538,5322,178,1804,1,33,0,0,0,0,20250503
202504,3호선,잠원,2,0,1484,976,5150,10237,15424,7917,20721,10718,13086,7154,9482,5034,8952,5164,8948,6190,8448,7525,7121,7809,9303,8721,13444,9149,13018,12635,10412,16071,6447,11354,4483,7813,4043,7762,2814,7858,933,3888,172,1415,0,0,0,0,0,0,20250503
202504,3호선,종로3가,36,5,892,1090,1439,7990,2606,18106,4201,46407,6734,45914,9832,38793,12855,32170,14803,28302,17299,27650,20755,26343,25071,24884,31051,24930,45257,25240,57350,26048,31567,15969,23199,9270,26282,6639,21770,5004,10524,3269,1519,1411,0,16,0,0,0,0,20250503
202504,3호선,지축,35,1,3553,679,13471,4207,34722,7238,35253,13185,18858,8237,12695,6889,10384,6572,11064,7893,10164,9935,9664,9887,10695,11912,11716,15473,12430,21537,11648,32897,8159,25500,6498,16598,5521,14883,4349,12688,1875,7113,328,1295,0,0,0,0,0,0,20250503
202504,3호선,충무로,0,0,0,0,0,0,0,0,1,0,2,0,7,0,7,0,11,0,8,0,4,0,8,0,12,0,14,0,19,0,14,0,8,0,7,0,7,0,7,0,2,0,0,0,0,0,0,0,20250503
202504,3호선,학여울,0,0,671,222,2289,2106,5147,3713,5147,8659,3968,6491,3233,5895,3778,4731,4405,5063,4778,5586,5102,5021,5783,4635,7522,4031,9098,4845,8131,5198,3208,4096,2096,2669,1840,2418,1370,2207,336,1210,46,462,0,0,0,0,0,0,20250503
202504,3호선,홍제,67,2,10291,1394,26497,7527,70397,12406,76728,27808,48114,23969,34380,22885,31075,21511,32857,22329,31156,24443,28645,27404,30008,32491,32487,37706,32431,47409,30394,68305,17743,54497,13951,33917,10694,30691,7802,26020,3057,16240,540,4399,0,0,0,0,0,0,20250503
202504,4호선,길음,14,3,11204,1612,37068,8091,97772,17289,99111,39030,55701,30804,36940,26682,32865,28703,33580,26816,32620,30504,30498,32422,32454,35293,37487,44973,38565,58644,37656,86329,20929,67422,16972,42758,13746,39640,13806,37844,5239,22059,751,6219,0,0,0,0,0,0,20250503
202504,4호선,남태령,15,0,582,51,1188,2067,2588,6637,3946,6109,3083,1963,2537,1353,2222,1292,2397,1524,2366,1461,2065,1588,3033,1529,4135,2005,5778,1756,4615,2045,1923,1618,1159,1590,761,1221,478,1119,213,561,16,153,0,0,0,0,0,0,20250503
202504,4호선,노원,300,7,13372,827,27406,9873,59627,17022,60531,37711,37745,36213,29866,27927,30558,27529,34391,29591,33375,35194,32929,34488,35586,38529,37927,48543,37984,62222,38280,89600,28298,69848,28520,43109,27222,36498,23852,32436,11404,21118,2818,7986,14,886,0,0,0,0,20250503
202504,4호선,동대문,219,30,4683,2117,3097,15488,5177,35071,7912,65938,14090,65839,20620,60671,26804,54068,32613,46655,39709,44077,48781,41396,55932,34739,69062,27792,83463,22716,58812,20523,36265,21250,29089,14947,26019,10738,17156,8023,7764,5385,1367,1623,4,114,0,0,0,0,20250503
202504,4호선,동대문역사문화공원(DDP),333,3,5783,1553,5187,13872,9828,34316,14997,71009,18948,42777,20195,33100,22835,30770,24821,27971,28021,29034,33263,27922,41170,26008,48809,25219,68988,28055,82731,30795,49663,30659,40767,21619,37188,18147,28882,15317,15338,9993,3024,3375,3,145,0,0,0,0,20250503
202504,4호선,동작(현충원),8,2,213,1952,925,7790,2453,3837,2772,6206,2328,4216,2348,4358,3014,3267,2978,3593,3278,4858,3481,4260,4779,3789,8719,3440,9586,3856,6896,4812,3439,3377,2989,2617,2701,1392,1756,989,682,626,83,351,0,106,0,1,0,0,20250503
202504,4호선,명동,55,2,1614,1067,4169,29151,8706,62856,17464,144060,32898,110863,38183,75572,46025,76732,48434,82711,55063,75924,66570,70629,84178,71692,99734,72508,109247,76392,149999,74939,90130,58239,82159,46237,81769,31722,74828,18074,32223,9749,2294,3304,2,101,0,0,0,0,20250503
202504,4호선,미아(서울사이버대학),45,2,12338,1795,22977,6629,53568,20542,56367,43693,37087,23011,28590,18684,27431,22580,28262,19986,27032,22155,26301,24151,27577,28154,32214,32709,32394,38248,31886,51378,18761,43634,12873,26956,14360,24115,10716,21513,3373,13722,550,4233,1,1,0,0,0,0,20250503
202504,4호선,미아사거리,83,2,15399,3261,39264,9096,95504,23082,103714,35882,62870,32378,44468,28689,40835,30376,42170,32196,41658,37172,39714,39295,43206,49586,47244,57794,42356,72617,43294,101383,31295,77555,29515,48695,18158,43513,13021,38898,6280,21904,956,5320,0,1,0,0,0,0,20250503
202504,4호선,불암산,82,0,8762,25,19765,4520,48887,6953,38495,10589,24380,10390,17913,10880,16222,9949,15716,10567,15234,11206,13494,12602,12783,14968,14087,17637,13405,20836,12520,28077,8231,25790,5616,17755,4655,15912,3151,14809,1472,9811,305,3650,0,474,0,0,0,0,20250503
202504,4호선,사당,176,31,11630,1198,30121,19696,75603,29674,87200,41641,67410,30198,46406,26099,38046,33149,39938,33468,41020,30246,39367,29617,37758,34895,41164,47911,49502,69770,53399,102812,35927,64674,33285,38809,36134,36015,31329,32510,14879,20713,2010,6537,6,663,0,0,0,0,20250503
202504,4호선,삼각지(전쟁기념관),3,0,607,354,2505,5530,7902,12566,12110,25323,7392,12276,5865,10868,6475,11898,7487,12474,8667,12864,9244,11130,10457,11736,12256,14536,16478,19827,27513,27278,12524,17019,13296,8898,15733,7080,14058,5801,7113,3844,1075,1543,0,54,0,0,0,0,20250503
202504,4호선,상계,82,6,15721,226,44250,7511,95090,20983,77999,22079,48046,20089,34679,20381,31320,21382,33694,24678,31891,25545,27815,27265,29206,32620,31362,38993,30851,50675,27152,71300,18154,63835,13543,40231,12266,34082,11802,31481,3826,19920,733,6529,12,695,0,0,0,0,20250503
202504,4호선,서울역,247,16,5249,1012,6853,18740,13746,47012,17424,100121,15215,63547,14511,34724,16048,33847,16817,36456,16180,37478,16209,34792,19421,39947,24289,43144,51571,45503,68558,47720,26638,35292,17905,26145,15685,25305,11144,20044,5146,9856,683,3004,0,257,0,0,0,0,20250503
202504,4호선,성신여대입구(돈암),45,6,6310,1639,22158,7449,54131,19840,61845,49616,43356,33834,34076,26052,35017,38961,38623,31095,39143,32452,40318,36585,41689,35836,46162,44252,54444,57190,54826,74650,35575,58296,32619,40555,33573,37402,29471,34095,14341,22641,2735,7326,0,0,0,0,0,0,20250503
202504,4호선,수유(강북구청),96,4,23226,3503,50179,12026,122109,22931,129638,59896,84875,42649,59572,32932,55478,35020,58551,37514,55317,44142,50301,46384,49948,58363,55122,73868,57940,89546,66455,132100,40326,112501,31609,74847,27044,67349,22076,61693,11346,40497,1978,11471,2,40,0,0,0,0,20250503
202504,4호선,숙대입구(갈월),16,6,3354,1034,8722,9331,21148,26922,30655,60129,22596,39493,19136,30244,19610,26809,23281,21057,25048,23595,25443,21444,30349,21572,42280,26185,46137,33720,54868,44267,30046,28298,26772,18479,28670,17414,23064,15915,10504,9532,1451,2395,0,16,0,0,0,0,20250503
202504,4호선,신용산,11,0,1504,1426,4304,15275,12705,45112,19683,103725,17788,73021,15408,36146,21329,31524,22604,32493,26295,33598,25596,31222,34698,32647,45837,36251,71555,43675,102801,52794,49713,29943,41386,17247,40496,13298,30187,9442,12705,4872,1568,1423,0,63,0,0,0,0,20250503
202504,4호선,쌍문,226,16,26098,1272,58517,8825,135035,17466,136294,31074,81925,24113,57183,21561,49672,24668,50146,28185,43786,32115,37740,36016,36214,47419,38522,59583,38397,74568,35430,110335,24337,102294,18174,64719,14170,57377,10548,53086,4975,33537,810,10947,2,54,0,0,0,0,20250503
202504,4호선,이촌(국립중앙박물관),29,5,1254,934,5826,9399,14188,14704,19646,29109,13373,20666,10840,18867,12604,18459,16930,18987,16793,22808,18167,20854,22982,20926,30181,19555,30910,19079,28980,24309,12094,15969,9692,10118,8281,9456,4460,7928,1578,4151,195,1424,2,74,0,0,0,0,20250503
202504,4호선,창동,1967,60,17876,2512,42545,14761,97712,23631,87692,49814,55721,38418,45157,33076,44389,33095,45097,40593,42405,48077,39881,48804,44397,53026,50404,61629,51040,73614,53922,98824,31955,80695,24745,50059,21229,43451,17042,40547,7510,22959,1470,8880,4,222,0,0,0,0,20250503
202504,4호선,총신대입구(이수),78,2,6489,1135,19463,12620,53587,21347,64826,44923,41751,33112,31955,26466,29707,26009,32227,30104,34100,33195,31216,34487,33002,42361,34897,48378,40770,60232,46437,84549,27621,51949,25952,31747,21176,26877,16950,22931,7565,13534,1184,3774,10,711,0,0,0,0,20250503
202504,4호선,충무로,53,1,3446,2902,5943,26409,13097,67647,23445,197394,30527,116635,34701,72742,36671,59110,37428,53335,45333,51855,52952,44965,59370,40920,77649,43418,118405,49035,169889,54386,78280,34262,64456,24731,61044,25174,45751,23496,25447,15871,5124,5243,10,261,0,1,0,0,20250503
202504,4호선,한성대입구(삼선교),65,2,6902,1640,14369,10038,34132,20852,40848,36916,29514,31585,22006,24527,21847,24350,24690,24618,26875,25342,25545,26546,30024,25516,37918,29463,41429,37501,37629,42626,25732,33316,22594,21954,19693,20591,14618,18758,7191,11864,1174,5759,3,1698,2,1,0,0,20250503
202504,4호선,혜화,18,1,3544,2124,8603,24850,20054,58054,25326,128865,28433,96784,35559,73142,40610,70739,44150,76099,47168,93706,62040,81067,84819,63091,100467,61769,120910,75081,126735,86331,75442,61827,78871,25114,102279,22364,96478,19961,32474,12118,4638,3724,1,451,0,0,0,0,20250503
202504,4호선,회현(남대문시장),30,0,1742,772,3993,24514,5866,61993,10703,162443,15410,108967,22249,91616,34341,88159,45276,69748,58803,62840,73104,56440,83766,46049,96005,35522,119655,28392,135343,24811,66690,15217,58070,8743,25203,8244,13841,6762,5107,4446,725,1419,3,83,0,0,0,0,20250503
202504,5호선,강동,143,1,11978,1477,23377,11515,61367,30295,76103,57779,40294,32760,28796,20410,26119,19436,29213,20827,26756,26380,26536,24303,27289,27200,33068,30814,43661,38876,48669,60623,24010,44104,16732,30651,13646,28065,9853,25809,4235,15558,876,7009,0,3,0,0,0,0,20250503
202504,5호선,강일,1,0,3327,672,11001,3221,32580,7062,28273,9546,16976,4167,12763,3858,9789,4224,9426,6608,9234,6051,7007,7568,8299,9904,8835,11190,9324,15918,9265,20791,4485,20465,3094,12365,2179,11185,1791,10126,703,6443,193,2261,0,0,0,0,0,0,20250503
202504,5호선,개롱,17,0,4043,784,10855,2687,26451,8529,26209,17637,15556,9474,12169,6656,10558,6998,11790,7458,10272,9076,9024,10362,9842,11349,13914,15587,12944,18549,13715,24102,6849,22006,4943,12759,4649,10366,2835,11531,964,6183,96,2151,0,0,0,0,0,0,20250503
202504,5호선,개화산,2,0,4878,228,10373,3746,25342,6397,25547,14575,13250,7025,9249,6062,9259,6040,9233,6994,8724,7109,7978,7327,7773,8979,9172,10758,12587,13651,12134,20078,5404,16937,3953,10605,3318,10052,2339,8957,865,5153,106,1748,0,56,0,0,0,0,20250503
202504,5호선,거여,1,0,6915,584,18818,3641,50798,9971,46714,20684,26244,10254,17510,7669,15149,8822,15727,8677,14350,12496,12287,12002,12692,16474,15867,21995,16769,25959,16289,42472,8148,35568,5913,19224,5509,16294,3599,17676,1407,9293,202,3227,0,0,0,0,0,0,20250503
202504,5호선,고덕,8,0,4534,1720,12056,8057,32142,22695,28593,25296,19456,17920,17394,15742,18212,12399,18405,13869,16355,19384,17257,15939,21526,18901,25450,20140,27012,20701,22016,31233,12788,25845,10075,13664,10043,13287,10432,12106,2383,6256,492,2689,1,182,0,0,0,0,20250503
202504,5호선,공덕,14,0,1955,1048,6205,9589,22933,39220,36082,83443,18961,44217,16217,19417,17397,18611,19301,17149,22314,18658,19502,16542,22459,17977,28463,21489,47084,33575,69564,50852,28065,24299,22715,15629,22904,14267,17262,12785,7343,6310,1012,1842,1,1,0,0,0,0,20250503
202504,5호선,광나루(장신대),6,0,4733,1979,13847,10383,33026,16726,37458,36641,22605,21446,17849,18795,16863,15579,19816,16436,19210,15988,19249,15739,22663,17529,27417,21773,26538,26142,30399,34993,15125,25209,12542,15892,14380,15132,8643,14617,2851,8255,447,2355,0,0,0,0,0,0,20250503
202504,5호선,광화문(세종문화회관),10,0,1294,1010,3812,38752,10328,103269,14854,293509,13305,139337,18132,68405,25636,61470,32046,51760,44093,55994,50977,44836,64205,35325,85534,34285,136535,39564,226250,44637,82167,22301,69730,10919,69926,8182,40798,5517,14202,3017,1525,844,0,5,0,0,0,0,20250503
202504,5호선,군자(능동),56,0,7901,898,11799,6120,36377,10537,51031,28832,24643,20287,15324,15126,14820,13644,16104,15129,16361,16922,15331,17117,16133,19003,18982,24670,24925,35986,28668,58689,17910,37031,15159,23536,15282,21124,12081,20222,6650,12017,1381,6166,0,1091,0,0,0,0,20250503
202504,5호선,굽은다리(강동구민회관앞),3,0,7985,715,14709,3059,38922,7369,41554,16123,23311,11538,17570,9992,16193,11168,17163,12698,16572,14658,14324,14416,14233,15896,15848,21407,16151,23572,16335,38505,9690,28087,7813,17921,7369,14328,4671,15507,1661,7875,344,3059,1,2,0,0,0,0,20250503
202504,5호선,길동,2,0,5533,901,10952,4522,27419,8375,32586,22610,18470,15603,15811,11302,15316,12142,16664,13034,16509,12982,13996,14955,14271,16200,16125,19914,17720,23212,19228,30805,10415,24343,7560,14981,7393,12312,5117,10773,2111,6211,428,3005,0,0,0,0,0,0,20250503
202504,5호선,김포공항,5,1,1011,3477,5289,9895,21418,20179,26551,25900,12835,13994,12014,14300,16875,16277,20045,16046,23118,15964,25196,14895,28292,14481,25445,14927,30296,16213,36997,15402,24398,8824,19296,4562,17805,2986,16186,2114,7533,1088,394,552,3,9,0,0,0,0,20250503
202504,5호선,까치산,322,3,25487,1503,49051,8160,129377,12016,157699,22863,82994,19063,49559,18191,43031,20591,44214,25514,39589,28785,32903,34816,30519,46721,32022,58532,32238,77171,31447,129361,20941,96312,16253,64020,13754,60067,10593,50555,5254,30855,905,9755,0,458,0,0,0,0,20250503
202504,5호선,답십리,18,4,8892,1400,21381,10990,62906,15951,83151,39284,39316,19731,24321,14118,20475,14036,21913,16049,21435,18618,19257,17932,20855,21990,27168,26188,31737,36486,36631,62084,17778,39545,12137,26474,10185,24234,6870,21667,3310,12477,535,4360,0,4,0,0,0,0,20250503
202504,5호선,동대문역사문화공원(DDP),0,0,168,305,838,3403,1530,11185,2923,32406,3220,12153,3673,4127,3191,3440,3093,3754,3441,4060,4204,3481,4432,3376,6301,3553,14147,3908,22589,4237,8144,2637,4430,2486,3937,2757,2583,2468,1164,1705,244,484,0,5,0,0,0,0,20250503
202504,5호선,둔촌동,3,1,6563,492,18145,6831,48753,13714,50640,25896,28666,15106,19942,13028,18563,13462,18800,15349,18119,17864,17548,17617,18462,22558,20337,26108,25124,35359,25289,51413,14749,37525,11798,18690,9743,19989,8023,16228,3287,8621,407,3058,0,0,0,0,0,0,20250503
202504,5호선,마곡,2,0,2899,2963,9579,12068,27427,24771,27478,66885,15231,37540,12591,17514,13665,14781,14571,15864,15771,17279,17100,15974,21335,16358,29631,19263,41009,22923,54012,32566,24744,23490,18454,13186,15467,11053,10653,10510,4328,5469,610,2280,0,1,0,0,0,0,20250503
202504,5호선,마장,2,0,2457,544,6933,4048,17809,7452,21501,17074,12453,11712,9329,8696,9021,7691,10989,8670,10074,8344,9678,7388,10473,8156,12610,9357,12668,13163,12374,19355,7965,12345,6296,8244,5606,7548,4235,7541,1327,4284,266,1527,1,12,0,0,0,0,20250503
202504,5호선,마천,45,0,7225,316,16005,2651,47444,4408,35132,11906,18739,7072,12202,6220,10351,5700,11077,6961,9406,8507,8120,7755,7613,12665,8904,14543,8317,17681,10327,26255,4684,22740,3668,12156,2690,11880,1692,11901,664,6782,103,2640,0,0,0,0,0,0,20250503
202504,5호선,마포,9,0,2599,1558,9625,12994,31525,22859,40971,75944,22700,37228,18777,18732,18353,18825,19366,16810,20025,17607,19647,16143,21634,18183,27316,23044,40127,33551,60593,48863,22966,27950,20170,18363,21470,16375,15030,14417,6339,8113,979,2327,0,0,0,0,0,0,20250503
202504,5호선,명일,4,1,5815,1616,14154,3682,35214,8118,33771,14991,19635,9746,15964,9809,13862,9727,14484,9085,12828,12299,11991,11745,11963,15479,14839,19926,12731,19598,12859,35411,8167,26752,6928,14626,7069,12200,4231,12492,1943,6932,434,2600,1,18,0,0,0,0,20250503
202504,5호선,목동,42,0,8951,1510,23251,6338,66401,17371,77393,29181,39204,21666,28121,16342,25340,15039,25288,18634,24021,22934,21185,23063,22580,28384,24659,36053,27961,50777,29768,88224,16629,55567,13956,32940,14274,31090,14749,28398,4768,15329,669,5128,1,1,0,0,0,0,20250503
202504,5호선,미사,15,0,8626,924,25136,9091,78352,16588,72871,28966,36439,25858,26749,19836,24361,20291,26730,21775,26063,21835,24122,26098,27565,26497,28957,36873,32117,50432,33396,71334,20210,67804,17978,37895,18068,29146,15609,26246,7029,16488,1976,6275,0,0,0,0,0,0,20250503
202504,5호선,발산,1,0,3790,2750,11774,15547,32005,48731,33124,136820,22588,68987,23307,36284,26908,34347,31584,33074,34030,33751,37844,31436,44798,30950,51669,33739,82126,40462,100925,55707,44898,39135,38788,22914,36561,18297,28185,15819,11687,9400,1676,3594,0,0,0,0,0,0,20250503
202504,5호선,방이,1,0,2780,942,7602,4040,21295,9762,19869,24748,13656,14004,11485,9204,9711,8569,11111,11248,11878,10982,10017,12661,11288,13978,12548,16791,16536,21776,20575,23942,11231,18944,9548,10698,12290,9161,12977,7509,2658,4912,272,1400,0,0,0,0,0,0,20250503
202504,5호선,방화,14,1,5645,8,12774,3749,30623,6251,27263,14681,16507,8344,12664,6688,12278,7091,12463,8255,11577,9243,9717,9763,10809,11600,12158,13848,11990,16828,11260,23883,5842,20758,4132,12644,3093,11295,2231,11300,957,6463,167,2585,0,267,0,0,0,0,20250503
202504,5호선,상일동,55,1,10845,1366,35793,6166,82298,13010,63710,19119,36940,10466,26264,9719,20805,9729,21140,15094,18139,17996,17009,17418,18430,23984,19154,25677,20938,39591,21369,60379,11415,51010,8453,28574,5872,26678,4355,23378,1864,13895,506,6337,3,1345,0,0,0,0,20250503
202504,5호선,서대문,11,0,3268,967,7087,19580,22033,79543,26351,189478,19663,55335,20098,26193,22900,24436,23272,22780,23370,26547,28354,21659,35893,18120,49481,19156,84911,22773,130788,29516,36783,16740,29122,11952,25797,12077,17844,9073,5739,5375,625,1587,0,52,0,0,0,0,20250503
202504,5호선,송정,13,1,4001,1099,8210,4207,20025,7617,23937,12427,15232,7527,12244,6698,10596,6990,10870,8471,9731,8394,9450,9300,9858,10021,11558,12160,12294,14381,12799,20659,7717,16256,5802,11281,4984,10548,3807,9775,2105,5883,272,2200,0,0,0,0,0,0,20250503
202504,5호선,신금호,41,1,2800,440,7599,2860,23172,10041,30260,15011,16757,8182,10631,6736,9357,6497,9852,7823,9007,8865,9096,9508,9333,11838,11809,14028,10463,18294,11301,27803,7951,17979,5687,11965,4726,10772,2970,9555,1250,5752,321,2124,0,0,0,0,0,0,20250503
202504,5호선,신길,68,1,2173,473,5163,2210,18672,5736,28389,15711,12262,7524,8661,3349,6589,3897,6786,4265,5798,4969,5189,5155,5853,6114,6539,8207,9259,12821,14783,23516,5813,14062,4167,11581,4299,11770,2915,10678,1704,6465,259,1966,0,0,0,0,0,0,20250503
202504,5호선,신정(은행정),120,1,13227,857,25467,3534,68569,8998,80460,13877,39165,8915,22745,7373,18074,8129,18846,9812,17380,11764,13739,13796,13324,18234,15049,23400,16634,32551,16258,50684,9212,36945,6692,25088,5563,23254,4215,21658,1656,12770,260,4046,0,0,0,0,0,0,20250503
202504,5호선,아차산(어린이대공원후문),20,0,9636,1462,19148,6423,46255,15943,60758,36003,33946,21647,23957,20945,21809,22462,25394,21588,27143,21700,27076,23436,31469,27132,30796,32617,32169,37917,31176,56937,19105,39039,14534,25770,12546,21695,8693,19246,3635,11171,595,3161,0,0,0,0,0,0,20250503
